objid,sample,asset_id,OBJID,RA,DEC,NVOTE,P_EL,P_CW,P_ACW,P_EDGE,P_DK,P_MG,P_CS,P_EL_DEBIASED,P_CS_DEBIASED,SPIRAL,ELLIPTICAL,UNCERTAIN,image_path
587738372741792284,original,109960,587738372741792284,07:47:35.37,+17:59:07.6,22,0.727,0.0,0.045,0.045,0.045,0.136,0.091,0.671,0.139,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109960.jpg
587738372741792314,original,109961,587738372741792314,07:47:34.18,+18:00:54.6,32,0.844,0.031,0.062,0.062,0.0,0.0,0.156,0.72,0.28,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109961.jpg
587738372741792367,original,109962,587738372741792367,07:47:34.38,+18:02:57.8,37,0.216,0.676,0.0,0.081,0.027,0.0,0.757,0.066,0.904,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\109962.jpg
587738372741792473,original,109963,587738372741792473,07:47:52.26,+18:04:26.4,45,0.022,0.0,0.956,0.022,0.0,0.0,0.978,0.008,0.992,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\109963.jpg
587738372741792479,original,109964,587738372741792479,07:47:42.99,+18:07:29.4,30,0.167,0.033,0.0,0.767,0.033,0.0,0.8,0.074,0.891,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\109964.jpg
587738372741857739,original,109965,587738372741857739,07:47:54.26,+18:06:34.9,41,0.488,0.122,0.024,0.268,0.073,0.024,0.415,0.241,0.635,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109965.jpg
587738372741857849,original,109966,587738372741857849,07:48:28.68,+18:03:35.2,43,0.791,0.0,0.0,0.093,0.116,0.0,0.093,0.72,0.156,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109966.jpg
587738372741923246,original,109967,587738372741923246,07:48:36.79,+18:11:07.8,25,0.4,0.04,0.0,0.56,0.0,0.0,0.6,0.294,0.706,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\109967.jpg
587738372741923302,original,109968,587738372741923302,07:48:58.43,+18:08:56.9,55,0.145,0.073,0.0,0.564,0.218,0.0,0.636,0.056,0.71,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109968.jpg
587738372741988881,original,109969,587738372741988881,07:49:00.72,+18:19:18.6,61,0.41,0.016,0.164,0.393,0.0,0.016,0.574,0.14,0.838,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\109969.jpg
587738372741988962,original,109970,587738372741988962,07:49:10.25,+18:20:55.4,42,0.095,0.143,0.024,0.119,0.119,0.5,0.286,0.067,0.303,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109970.jpg
587738372742054339,original,109971,587738372742054339,07:49:20.60,+18:24:04.2,29,0.724,0.138,0.034,0.103,0.0,0.0,0.276,0.592,0.408,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109971.jpg
587738372742054440,original,109972,587738372742054440,07:49:54.04,+18:18:37.8,34,0.647,0.0,0.059,0.176,0.118,0.0,0.235,0.578,0.301,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109972.jpg
587738372742185423,original,109973,587738372742185423,07:50:32.11,+18:31:13.4,34,0.324,0.441,0.0,0.235,0.0,0.0,0.676,0.106,0.894,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\109973.jpg
587738372742381942,original,109974,587738372742381942,07:51:46.18,+18:51:02.7,20,0.9,0.0,0.05,0.0,0.05,0.0,0.05,0.878,0.071,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109974.jpg
587738372742709743,original,109976,587738372742709743,07:54:50.31,+19:18:46.7,37,0.243,0.0,0.378,0.243,0.135,0.0,0.622,0.09,0.756,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109976.jpg
587738372742775310,original,109977,587738372742775310,07:55:32.07,+19:21:16.5,52,0.904,0.0,0.058,0.038,0.0,0.0,0.096,0.874,0.126,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\109977.jpg
587738372742840329,original,109978,587738372742840329,07:55:16.07,+19:29:30.8,32,0.531,0.125,0.031,0.219,0.094,0.0,0.375,0.349,0.543,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109978.jpg
587738372742840735,original,109979,587738372742840735,07:55:44.36,+19:23:36.3,27,0.778,0.074,0.0,0.074,0.074,0.0,0.148,0.651,0.265,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109979.jpg
587738372742840767,original,109980,587738372742840767,07:55:52.70,+19:24:44.7,32,0.938,0.0,0.031,0.031,0.0,0.0,0.062,0.854,0.146,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109980.jpg
587738372742840825,original,109981,587738372742840825,07:55:58.79,+19:26:14.7,33,0.788,0.03,0.03,0.152,0.0,0.0,0.212,0.788,0.212,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109981.jpg
587738372742840827,original,109982,587738372742840827,07:55:56.75,+19:27:10.6,27,0.222,0.63,0.0,0.111,0.037,0.0,0.741,0.051,0.906,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\109982.jpg
587738372742905911,original,109983,587738372742905911,07:56:06.67,+19:31:09.6,32,0.781,0.062,0.0,0.156,0.0,0.0,0.219,0.593,0.407,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\109983.jpg
587738372742906305,original,109984,587738372742906305,07:56:29.56,+19:32:51.0,44,0.659,0.045,0.0,0.273,0.023,0.0,0.318,0.45,0.522,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\109984.jpg
587738372743037445,original,109985,587738372743037445,07:57:37.71,+19:38:46.4,36,0.639,0.194,0.0,0.028,0.139,0.0,0.222,0.457,0.376,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109985.jpg
587738372743037486,original,109986,587738372743037486,07:57:44.97,+19:39:59.0,53,0.491,0.0,0.0,0.377,0.132,0.0,0.377,0.412,0.452,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109986.jpg
587738372743037495,original,109987,587738372743037495,07:57:44.32,+19:40:54.4,68,0.75,0.0,0.059,0.147,0.029,0.015,0.206,0.507,0.433,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109987.jpg
587738372743102796,original,109988,587738372743102796,07:57:54.78,+19:52:56.0,23,0.913,0.0,0.0,0.087,0.0,0.0,0.087,0.679,0.321,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109988.jpg
587738372743102989,original,109989,587738372743102989,07:57:40.11,+19:53:12.9,25,0.0,0.88,0.0,0.08,0.0,0.04,0.96,0.0,0.96,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\109989.jpg
587738372743168289,original,109990,587738372743168289,07:58:17.33,+19:46:58.2,33,0.879,0.0,0.0,0.121,0.0,0.0,0.121,0.754,0.246,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109990.jpg
587738372743233652,original,109991,587738372743233652,07:58:53.03,+19:54:23.3,35,0.8,0.0,0.029,0.086,0.057,0.029,0.114,0.678,0.224,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109991.jpg
587738372743233962,original,109992,587738372743233962,07:59:04.94,+19:53:27.1,30,0.1,0.867,0.0,0.033,0.0,0.0,0.9,0.046,0.954,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\109992.jpg
587738372743430465,original,109993,587738372743430465,08:00:21.82,+20:08:44.6,41,0.707,0.024,0.024,0.195,0.049,0.0,0.244,0.414,0.515,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109993.jpg
587738372743430517,original,109994,587738372743430517,08:00:22.07,+20:12:59.5,30,0.0,0.933,0.0,0.067,0.0,0.0,1.0,0.0,1.0,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\109994.jpg
587738372743496003,original,109995,587738372743496003,08:01:05.37,+20:22:21.6,30,0.0,0.033,0.967,0.0,0.0,0.0,1.0,0.0,1.0,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\109995.jpg
587738372743496171,original,109996,587738372743496171,08:01:08.35,+20:18:12.8,34,0.176,0.029,0.676,0.118,0.0,0.0,0.824,0.057,0.943,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\109996.jpg
587738372743692364,original,109997,587738372743692364,08:02:28.84,+20:30:50.3,53,0.434,0.0,0.019,0.528,0.019,0.0,0.547,0.426,0.555,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\109997.jpg
587738372743758134,original,109998,587738372743758134,08:02:41.19,+20:40:07.3,53,0.057,0.0,0.811,0.057,0.075,0.0,0.868,0.031,0.893,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\109998.jpg
587738372743888974,original,109999,587738372743888974,08:03:57.80,+20:48:34.0,37,0.135,0.757,0.027,0.081,0.0,0.0,0.865,0.108,0.892,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\109999.jpg
587738372743889371,original,110000,587738372743889371,08:04:20.82,+20:52:12.9,26,0.115,0.462,0.0,0.346,0.0,0.077,0.808,0.077,0.845,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\110000.jpg
587738372743954885,original,110001,587738372743954885,08:04:39.77,+20:59:29.2,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\110001.jpg
587738372744413536,original,110002,587738372744413536,08:08:12.04,+21:35:29.1,25,0.72,0.0,0.0,0.28,0.0,0.0,0.28,0.72,0.28,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110002.jpg
587738372744544530,original,110003,587738372744544530,08:09:07.23,+21:40:41.8,57,0.228,0.018,0.368,0.175,0.088,0.123,0.561,0.116,0.656,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110003.jpg
587738372744610099,original,110004,587738372744610099,08:09:35.65,+21:51:48.1,29,0.621,0.034,0.0,0.276,0.069,0.0,0.31,0.621,0.31,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110004.jpg
587738372744675519,original,110005,587738372744675519,08:10:44.15,+21:49:17.8,29,0.103,0.034,0.552,0.276,0.0,0.034,0.862,0.103,0.862,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\110005.jpg
587738372744741018,original,110006,587738372744741018,08:11:19.08,+21:56:17.0,33,0.818,0.03,0.03,0.091,0.0,0.03,0.152,0.683,0.282,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110006.jpg
587738372744872295,original,110008,587738372744872295,08:12:08.27,+22:06:35.2,53,0.038,0.868,0.0,0.038,0.019,0.038,0.906,0.009,0.933,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\110008.jpg
587738372745003142,original,110009,587738372745003142,08:12:53.98,+22:21:55.6,36,0.556,0.056,0.056,0.194,0.139,0.0,0.306,0.556,0.306,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110009.jpg
587738372745199923,original,110010,587738372745199923,08:14:33.39,+22:32:35.4,50,0.86,0.0,0.0,0.02,0.08,0.04,0.02,0.846,0.033,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110010.jpg
587738372745265485,original,110011,587738372745265485,08:15:26.64,+22:34:29.1,28,0.5,0.0,0.0,0.393,0.107,0.0,0.393,0.265,0.601,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110011.jpg
587738372745265494,original,110012,587738372745265494,08:15:00.75,+22:43:24.1,39,0.718,0.026,0.0,0.205,0.051,0.0,0.231,0.56,0.381,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110012.jpg
587738372745265514,original,110013,587738372745265514,08:15:07.40,+22:42:23.6,32,0.531,0.062,0.031,0.281,0.094,0.0,0.375,0.364,0.53,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110013.jpg
587738372745330981,original,110014,587738372745330981,08:15:22.30,+22:43:45.5,35,0.914,0.0,0.0,0.029,0.057,0.0,0.029,0.914,0.029,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\110014.jpg
587738372745331043,original,110015,587738372745331043,08:15:44.93,+22:39:26.2,52,0.346,0.423,0.019,0.192,0.019,0.0,0.635,0.228,0.751,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110015.jpg
587738372745462050,original,110016,587738372745462050,08:16:57.25,+22:49:52.5,23,0.174,0.0,0.043,0.783,0.0,0.0,0.826,0.04,0.96,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\110016.jpg
587738372745527527,original,110017,587738372745527527,08:17:16.85,+23:05:11.1,27,0.741,0.0,0.0,0.074,0.185,0.0,0.074,0.71,0.102,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110017.jpg
587738372745527587,original,110018,587738372745527587,08:17:03.27,+22:59:04.5,22,0.455,0.091,0.091,0.318,0.0,0.045,0.5,0.134,0.801,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\110018.jpg
587738372745527646,original,110019,587738372745527646,08:17:31.98,+22:53:17.1,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\110019.jpg
587738372745593177,original,110020,587738372745593177,08:18:08.76,+23:02:51.3,29,0.172,0.0,0.0,0.828,0.0,0.0,0.828,0.161,0.839,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\110020.jpg
587738372745593192,original,110021,587738372745593192,08:18:11.66,+23:03:59.5,32,0.094,0.75,0.031,0.125,0.0,0.0,0.906,0.024,0.976,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\110021.jpg
587738372745658668,original,110022,587738372745658668,08:18:26.17,+23:04:55.7,62,0.548,0.016,0.016,0.371,0.048,0.0,0.403,0.534,0.418,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110022.jpg
587738372745658706,original,110023,587738372745658706,08:18:32.20,+23:07:05.7,30,0.7,0.033,0.0,0.067,0.167,0.033,0.1,0.501,0.227,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110023.jpg
587738372745658727,original,110024,587738372745658727,08:18:19.64,+23:12:59.4,32,0.875,0.031,0.0,0.062,0.031,0.0,0.094,0.638,0.311,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110024.jpg
587738372745789754,original,110026,587738372745789754,08:19:19.01,+23:18:47.5,42,0.667,0.167,0.024,0.095,0.048,0.0,0.286,0.423,0.516,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110026.jpg
587738372745789775,original,110027,587738372745789775,08:19:27.63,+23:17:57.7,39,0.615,0.0,0.077,0.154,0.154,0.0,0.231,0.546,0.295,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110027.jpg
587738372745855271,original,110028,587738372745855271,08:19:56.03,+23:24:02.4,36,0.639,0.0,0.056,0.111,0.194,0.0,0.167,0.467,0.297,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110028.jpg
587738372745855316,original,110030,587738372745855316,08:19:53.62,+23:27:09.1,59,0.932,0.0,0.017,0.017,0.034,0.0,0.034,0.82,0.134,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110030.jpg
587738372745920589,original,110031,587738372745920589,08:20:36.67,+23:24:27.3,55,0.891,0.0,0.036,0.036,0.018,0.018,0.073,0.815,0.146,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110031.jpg
587738372745920812,original,110032,587738372745920812,08:20:27.17,+23:29:18.0,64,0.953,0.0,0.016,0.031,0.0,0.0,0.047,0.881,0.119,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\110032.jpg
587738372745986338,original,110034,587738372745986338,08:20:48.83,+23:36:57.8,27,0.889,0.0,0.037,0.037,0.0,0.037,0.074,0.854,0.108,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110034.jpg
587738372746051629,original,110035,587738372746051629,08:21:16.59,+23:41:59.0,23,0.0,0.0,0.826,0.043,0.0,0.13,0.87,0.0,0.87,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\110035.jpg
587738372746117468,original,110036,587738372746117468,08:22:14.35,+23:48:46.4,27,0.111,0.0,0.296,0.481,0.0,0.111,0.778,0.022,0.858,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\110036.jpg
587738372746445138,original,110037,587738372746445138,08:25:06.35,+24:12:15.7,53,0.17,0.679,0.0,0.057,0.038,0.057,0.736,0.102,0.8,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\110037.jpg
587738372746707130,original,110038,587738372746707130,08:27:03.84,+24:25:51.5,63,0.381,0.429,0.032,0.143,0.016,0.0,0.603,0.135,0.845,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\110038.jpg
587738372746707142,original,110039,587738372746707142,08:26:58.22,+24:29:03.4,42,0.833,0.024,0.024,0.071,0.048,0.0,0.119,0.771,0.18,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\110039.jpg
587738372746772614,original,110040,587738372746772614,08:27:15.99,+24:36:23.9,22,0.591,0.0,0.045,0.318,0.045,0.0,0.364,0.401,0.546,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110040.jpg
587738372746772635,original,110041,587738372746772635,08:27:24.18,+24:36:36.5,56,0.232,0.0,0.536,0.161,0.054,0.018,0.696,0.059,0.858,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\110041.jpg
587738372746772662,original,110042,587738372746772662,08:27:44.62,+24:33:31.0,41,0.854,0.024,0.024,0.073,0.024,0.0,0.122,0.641,0.324,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110042.jpg
587738372746772665,original,110043,587738372746772665,08:27:30.48,+24:38:41.1,59,0.847,0.017,0.034,0.051,0.051,0.0,0.102,0.847,0.102,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110043.jpg
587738372746838166,original,110044,587738372746838166,08:28:15.43,+24:38:21.0,54,0.852,0.056,0.0,0.056,0.019,0.019,0.111,0.802,0.16,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110044.jpg
587738372746838221,original,110045,587738372746838221,08:28:28.44,+24:38:34.5,28,0.0,0.464,0.0,0.036,0.0,0.5,0.5,0.0,0.5,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110045.jpg
587738372746838322,original,110046,587738372746838322,08:28:16.71,+24:30:52.0,27,0.556,0.185,0.0,0.185,0.037,0.037,0.37,0.348,0.564,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110046.jpg
587738372746838399,original,110047,587738372746838399,08:28:25.38,+24:37:23.0,26,0.846,0.0,0.0,0.038,0.0,0.115,0.038,0.807,0.073,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110047.jpg
587738372746838412,original,110048,587738372746838412,08:28:16.08,+24:41:16.9,26,0.885,0.038,0.0,0.077,0.0,0.0,0.115,0.83,0.17,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110048.jpg
587738372746903624,original,110051,587738372746903624,08:28:57.58,+24:37:06.2,54,0.241,0.0,0.278,0.481,0.0,0.0,0.759,0.074,0.926,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\110051.jpg
587738372746903756,original,110052,587738372746903756,08:28:26.43,+24:44:36.8,26,0.0,0.808,0.077,0.115,0.0,0.0,1.0,0.0,1.0,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\110052.jpg
587738372746903775,original,110053,587738372746903775,08:28:34.01,+24:43:00.9,46,0.609,0.0,0.0,0.37,0.022,0.0,0.37,0.433,0.542,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\110053.jpg
587738372746903800,original,110054,587738372746903800,08:28:36.63,+24:45:10.3,36,0.083,0.417,0.0,0.056,0.028,0.417,0.472,0.041,0.501,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110054.jpg
587738372747034792,original,110055,587738372747034792,08:29:40.44,+24:54:32.8,31,0.613,0.161,0.032,0.097,0.097,0.0,0.29,0.4,0.481,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110055.jpg
587738372747100409,original,110056,587738372747100409,08:30:38.01,+24:54:16.3,51,0.039,0.824,0.059,0.059,0.02,0.0,0.941,0.039,0.941,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\110056.jpg
587738372747428127,original,110057,587738372747428127,08:33:17.29,+25:21:27.9,31,0.226,0.032,0.613,0.097,0.032,0.0,0.742,0.062,0.9,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\110057.jpg
587738372747493713,original,110058,587738372747493713,08:33:55.76,+25:29:00.8,53,0.453,0.0,0.0,0.245,0.057,0.245,0.245,0.422,0.274,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110058.jpg
587738372747559147,original,110059,587738372747559147,08:34:03.22,+25:35:08.9,53,0.604,0.057,0.0,0.302,0.038,0.0,0.358,0.437,0.521,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110059.jpg
587738409248096311,original,110060,587738409248096311,09:28:41.97,+10:12:11.8,25,0.36,0.0,0.0,0.04,0.04,0.56,0.04,0.348,0.048,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110060.jpg
587738409248096386,original,110061,587738409248096386,09:28:37.84,+10:14:48.4,26,0.538,0.077,0.0,0.192,0.077,0.115,0.269,0.247,0.48,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110061.jpg
587738409248227533,original,110062,587738409248227533,09:30:07.40,+10:13:55.1,29,0.621,0.0,0.034,0.31,0.034,0.0,0.345,0.392,0.565,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110062.jpg
587738409248424137,original,110064,587738409248424137,09:31:53.76,+10:21:04.6,25,0.24,0.0,0.6,0.16,0.0,0.0,0.76,0.116,0.884,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\110064.jpg
587738409248489514,original,110065,587738409248489514,09:32:03.76,+10:22:40.0,31,0.871,0.0,0.0,0.065,0.065,0.0,0.065,0.871,0.065,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\110065.jpg
587738409248882814,original,110066,587738409248882814,09:35:59.38,+10:31:35.3,25,0.8,0.0,0.0,0.0,0.16,0.04,0.0,0.8,0.0,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110066.jpg
587738409249013908,original,110067,587738409249013908,09:37:00.05,+10:33:15.5,29,0.793,0.0,0.069,0.138,0.0,0.0,0.207,0.663,0.337,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110067.jpg
587738409249079436,original,110068,587738409249079436,09:37:34.62,+10:36:55.2,39,0.462,0.0,0.256,0.282,0.0,0.0,0.538,0.462,0.538,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110068.jpg
587738409249144996,original,110069,587738409249144996,09:38:19.55,+10:34:00.8,30,0.067,0.0,0.5,0.433,0.0,0.0,0.933,0.053,0.947,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\110069.jpg
587738409249145034,original,110070,587738409249145034,09:38:32.41,+10:35:05.9,27,0.63,0.0,0.074,0.296,0.0,0.0,0.37,0.622,0.378,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110070.jpg
587738409249538061,original,110071,587738409249538061,09:41:38.68,+10:46:10.3,66,0.53,0.03,0.0,0.348,0.076,0.015,0.379,0.21,0.659,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110071.jpg
587738409249538114,original,110072,587738409249538114,09:41:50.58,+10:44:53.9,37,0.892,0.0,0.0,0.054,0.054,0.0,0.054,0.889,0.057,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\110072.jpg
587738409249603719,original,110073,587738409249603719,09:42:34.94,+10:43:23.0,27,0.259,0.0,0.185,0.519,0.0,0.037,0.704,0.102,0.856,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\110073.jpg
587738409249734732,original,110074,587738409249734732,09:43:55.25,+10:46:18.9,27,0.815,0.037,0.037,0.074,0.037,0.0,0.148,0.677,0.28,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110074.jpg
587738409249800318,original,110076,587738409249800318,09:44:20.13,+10:49:31.3,60,0.3,0.2,0.05,0.383,0.05,0.017,0.633,0.075,0.842,1,0,0,C:\Users\nandh\Downloads\images_gz2\images\110076.jpg
587738409249800322,original,110077,587738409249800322,09:44:20.76,+10:50:30.3,26,0.885,0.038,0.0,0.038,0.038,0.0,0.077,0.885,0.077,0,1,0,C:\Users\nandh\Downloads\images_gz2\images\110077.jpg
587738409250062464,original,110078,587738409250062464,09:46:30.66,+10:52:03.0,56,0.839,0.0,0.0,0.089,0.054,0.018,0.089,0.801,0.126,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110078.jpg
587738409250062531,original,110080,587738409250062531,09:46:52.52,+11:00:13.6,24,0.583,0.042,0.083,0.167,0.125,0.0,0.292,0.415,0.442,0,0,1,C:\Users\nandh\Downloads\images_gz2\images\110080.jpg
